159.12;153.25;151.5;155.75;159.12
161.25;159.12;153.25;155.12;161.25
163.38;161.25;159.12;153.62;163.38
159.88;163.38;161.25;151.5;159.88
161.88;159.88;163.38;153.25;161.88
163;161.88;159.88;159.12;163
163.88;163;161.88;161.25;163.88
167.02;163.88;163;163.38;167.02
164.62;167.02;163.88;159.88;164.62
165.5;164.62;167.02;161.88;165.5
165.25;165.5;164.62;163;165.25
167;165.25;165.5;163.88;167
168;167;165.25;167.02;168
158;168;167;164.62;158
151.75;158;168;165.5;151.75
150.5;151.75;158;165.25;150.5
145.75;150.5;151.75;167;145.75
150.75;145.75;150.5;168;150.75
156.38;150.75;145.75;158;156.38
157.25;156.38;150.75;151.75;157.25
156.88;157.25;156.38;150.5;156.88
154.88;156.88;157.25;145.75;154.88
153.62;154.88;156.88;150.75;153.62
148.75;153.62;154.88;156.38;148.75
146;148.75;153.62;157.25;146
148.75;146;148.75;156.88;148.75
142.75;148.75;146;154.88;142.75
145.25;142.75;148.75;153.62;145.25
145;145.25;142.75;148.75;145
146.38;145;145.25;146;146.38
145;146.38;145;148.75;145
145.25;145;146.38;142.75;145.25
143.62;145.25;145;145.25;143.62
141.25;143.62;145.25;145;141.25
137.62;141.25;143.62;146.38;137.62
143.88;137.62;141.25;145;143.88
146.5;143.88;137.62;145.25;146.5
146.88;146.5;143.88;143.62;146.88
143;146.88;146.5;141.25;143
143.75;143;146.88;137.62;143.75
145.12;143.75;143;143.88;145.12
144.88;145.12;143.75;146.5;144.88
145.5;144.88;145.12;146.88;145.5
146.62;145.5;144.88;143;146.62
144.75;146.62;145.5;143.75;144.75
146.12;144.75;146.62;145.12;146.12
146;146.12;144.75;144.88;146
144.88;146;146.12;145.5;144.88
142.88;144.88;146;146.62;142.88
143.62;142.88;144.88;144.75;143.62
139.5;143.62;142.88;146.12;139.5
139.38;139.5;143.62;146;139.38
137.88;139.38;139.5;144.88;137.88
136.88;137.88;139.38;142.88;136.88
132.5;136.88;137.88;143.62;132.5
136.75;132.5;136.88;139.5;136.75
135.88;136.75;132.5;139.38;135.88
140.25;135.88;136.75;137.88;140.25
137;140.25;135.88;136.88;137
137.25;137;140.25;132.5;137.25
136.75;137.25;137;136.75;136.75
133.75;136.75;137.25;135.88;133.75
131.12;133.75;136.75;140.25;131.12
129.25;131.12;133.75;137;129.25
132.5;129.25;131.12;137.25;132.5
136.62;132.5;129.25;136.75;136.62
133.12;136.62;132.5;133.75;133.12
133;133.12;136.62;131.12;133
133.38;133;133.12;129.25;133.38
136.5;133.38;133;132.5;136.5
137.88;136.5;133.38;136.62;137.88
137.5;137.88;136.5;133.12;137.5
137.75;137.5;137.88;133;137.75
139.75;137.75;137.5;133.38;139.75
137.38;139.75;137.75;136.5;137.38
140;137.38;139.75;137.88;140
142.38;140;137.38;137.5;142.38
153.62;142.38;140;137.75;153.62
150.75;153.62;142.38;139.75;150.75
150.38;150.75;153.62;137.38;150.38
158.38;150.38;150.75;140;158.38
160.5;158.38;150.38;142.38;160.5
161.38;160.5;158.38;153.62;161.38
162.12;161.38;160.5;150.75;162.12
166.12;162.12;161.38;150.38;166.12
165.5;166.12;162.12;158.38;165.5
162.12;165.5;166.12;160.5;162.12
167.38;162.12;165.5;161.38;167.38
167.5;167.38;162.12;162.12;167.5
173.5;167.5;167.38;166.12;173.5
173.62;173.5;167.5;165.5;173.62
173.88;173.62;173.5;162.12;173.88
173.88;173.88;173.62;167.38;173.88
170;173.88;173.88;167.5;170
168.75;170;173.88;173.5;168.75
173.75;168.75;170;173.62;173.75
175.12;173.75;168.75;173.88;175.12
172.5;175.12;173.75;173.88;172.5
173.38;172.5;175.12;170;173.38
179.25;173.38;172.5;168.75;179.25
90.12;179.25;173.38;173.75;90.12
87.75;90.12;179.25;175.12;87.75
86.5;87.75;90.12;172.5;86.5
87.12;86.5;87.75;173.38;87.12
84.38;87.12;86.5;179.25;84.38
83.38;84.38;87.12;90.12;83.38
82.88;83.38;84.38;87.75;82.88
85.62;82.88;83.38;86.5;85.62
86.88;85.62;82.88;87.12;86.88
86.25;86.88;85.62;84.38;86.25
87.12;86.25;86.88;83.38;87.12
88.12;87.12;86.25;82.88;88.12
89;88.12;87.12;85.62;89
89.25;89;88.12;86.88;89.25
89.88;89.25;89;86.25;89.88
89;89.88;89.25;87.12;89
89.62;89;89.88;88.12;89.62
89.88;89.62;89;89;89.88
87.75;89.88;89.62;89.25;87.75
91.81;87.75;89.88;89.88;91.81
91.88;91.81;87.75;89;91.88
90.62;91.88;91.81;89.62;90.62
91.25;90.62;91.88;89.88;91.25
90.25;91.25;90.62;87.75;90.25
91.81;90.25;91.25;91.81;91.81
93.44;91.81;90.25;91.88;93.44
94.81;93.44;91.81;90.62;94.81
94.5;94.81;93.44;91.25;94.5
95.75;94.5;94.81;90.25;95.75
96.19;95.75;94.5;91.81;96.19
95.75;96.19;95.75;93.44;95.75
95.75;95.75;96.19;94.81;95.75
95.25;95.75;95.75;94.5;95.25
96;95.25;95.75;95.75;96
97.62;96;95.25;96.19;97.62
99.62;97.62;96;95.75;99.62
104.5;99.62;97.62;95.75;104.5
103.75;104.5;99.62;95.25;103.75
103;103.75;104.5;96;103
105.12;103;103.75;97.62;105.12
107.81;105.12;103;99.62;107.81
107;107.81;105.12;104.5;107
105;107;107.81;103.75;105
102.88;105;107;103;102.88
106;102.88;105;105.12;106
105.75;106;102.88;107.81;105.75
104.75;105.75;106;107;104.75
106.25;104.75;105.75;105;106.25
106.5;106.25;104.75;102.88;106.5
107.88;106.5;106.25;106;107.88
107.38;107.88;106.5;105.75;107.38
105.25;107.38;107.88;104.75;105.25
103;105.25;107.38;106.25;103
103.44;103;105.25;106.5;103.44
104.38;103.44;103;107.88;104.38
103.62;104.38;103.44;107.38;103.62
99.94;103.62;104.38;105.25;99.94
104;99.94;103.62;103;104
107.94;104;99.94;103.44;107.94
108;107.94;104;104.38;108
105.75;108;107.94;103.62;105.75
106.38;105.75;108;99.94;106.38
105;106.38;105.75;104;105
103.31;105;106.38;107.94;103.31
103.88;103.31;105;108;103.88
101.12;103.88;103.31;105.75;101.12
101.38;101.12;103.88;106.38;101.38
104.06;101.38;101.12;105;104.06
103.56;104.06;101.38;103.31;103.56
103.75;103.56;104.06;103.88;103.75
103.62;103.75;103.56;101.12;103.62
102.88;103.62;103.75;101.38;102.88
100;102.88;103.62;104.06;100
97;100;102.88;103.56;97
98;97;100;103.75;98
97.75;98;97;103.62;97.75
96.25;97.75;98;102.88;96.25
99.62;96.25;97.75;100;99.62
99.62;99.62;96.25;97;99.62
98.75;99.62;99.62;98;98.75
99.25;98.75;99.62;97.75;99.25
103.88;99.25;98.75;96.25;103.88
103.25;103.88;99.25;99.62;103.25
101.56;103.25;103.88;99.62;101.56
101.62;101.56;103.25;98.75;101.62
102.62;101.62;101.56;99.25;102.62
105;102.62;101.62;103.88;105
106;105;102.62;103.25;106
103.5;106;105;101.56;103.5
104.56;103.5;106;101.62;104.56
104.31;104.56;103.5;102.62;104.31
104.81;104.31;104.56;105;104.81
106.81;104.81;104.31;106;106.81
105.25;106.81;104.81;103.5;105.25
104.62;105.25;106.81;104.56;104.62
104.94;104.62;105.25;104.31;104.94
104.5;104.94;104.62;104.81;104.5
103.31;104.5;104.94;106.81;103.31
101.69;103.31;104.5;105.25;101.69
99.88;101.69;103.31;104.62;99.88
95.44;99.88;101.69;104.94;95.44
97.5;95.44;99.88;104.5;97.5
105.19;97.5;95.44;103.31;105.19
105.12;105.19;97.5;101.69;105.12
100.38;105.12;105.19;99.88;100.38
98;100.38;105.12;95.44;98
90;98;100.38;97.5;90
99.38;90;98;105.19;99.38
98.25;99.38;90;105.12;98.25
95.81;98.25;99.38;100.38;95.81
98.5;95.81;98.25;98;98.5
101.62;98.5;95.81;90;101.62
101.94;101.62;98.5;99.38;101.94
102.75;101.94;101.62;98.25;102.75
101.06;102.75;101.94;95.81;101.06
99.5;101.06;102.75;98.5;99.5
97.69;99.5;101.06;101.62;97.69
99;97.69;99.5;101.94;99
96.62;99;97.69;102.75;96.62
99.12;96.62;99;101.06;99.12
101.5;99.12;96.62;99.5;101.5
103.5;101.5;99.12;97.69;103.5
102.12;103.5;101.5;99;102.12
103.06;102.12;103.5;96.62;103.06
104.75;103.06;102.12;99.12;104.75
105.56;104.75;103.06;101.5;105.56
103.12;105.56;104.75;103.5;103.12
107.38;103.12;105.56;102.12;107.38
109.75;107.38;103.12;103.06;109.75
109.5;109.75;107.38;104.75;109.5
112.56;109.5;109.75;105.56;112.56
110.75;112.56;109.5;103.12;110.75
110.38;110.75;112.56;107.38;110.38
109.25;110.38;110.75;109.75;109.25
112.25;109.25;110.38;109.5;112.25
112.88;112.25;109.25;112.56;112.88
110.38;112.88;112.25;110.75;110.38
106.5;110.38;112.88;110.38;106.5
101.62;106.5;110.38;109.25;101.62
100.38;101.62;106.5;112.25;100.38
100.88;100.38;101.62;112.88;100.88
103.75;100.88;100.38;110.38;103.75
102;103.75;100.88;106.5;102
100;102;103.75;101.62;100
102.12;100;102;100.38;102.12
102.56;102.12;100;100.88;102.56
98.62;102.56;102.12;103.75;98.62
99.12;98.62;102.56;102;99.12
101.69;99.12;98.62;100;101.69
102.75;101.69;99.12;102.12;102.75
103.12;102.75;101.69;102.56;103.12
104.62;103.12;102.75;98.62;104.62
105.62;104.62;103.12;99.12;105.62
106.44;105.62;104.62;101.69;106.44
105.25;106.44;105.62;102.75;105.25
104.25;105.25;106.44;103.12;104.25
104.19;104.25;105.25;104.62;104.19
100.06;104.19;104.25;105.62;100.06
100.12;100.06;104.19;106.44;100.12
102.12;100.12;100.06;105.25;102.12
102.62;102.12;100.12;104.25;102.62
103.44;102.62;102.12;104.19;103.44
105;103.44;102.62;100.06;105
108.38;105;103.44;100.12;108.38
100.12;108.38;105;102.12;100.12
99.38;100.12;108.38;102.62;99.38
99.19;99.38;100.12;103.44;99.19
98.12;99.19;99.38;105;98.12
96.5;98.12;99.19;108.38;96.5
97;96.5;98.12;100.12;97
98.19;97;96.5;99.38;98.19
98.75;98.19;97;99.19;98.75
100.56;98.75;98.19;98.12;100.56
99.38;100.56;98.75;96.5;99.38
98.31;99.38;100.56;97;98.31
99.56;98.31;99.38;98.19;99.56
98;99.56;98.31;98.75;98
98;98;99.56;100.56;98
100.88;98;98;99.38;100.88
102.69;100.88;98;98.31;102.69
102.88;102.69;100.88;99.56;102.88
102.38;102.88;102.69;98;102.38
102;102.38;102.88;98;102
102.75;102;102.38;100.88;102.75
102.75;102.75;102;102.69;102.75
102.62;102.75;102.75;102.88;102.62
102.88;102.62;102.75;102.38;102.88
102.5;102.88;102.62;102;102.5
105.25;102.5;102.88;102.75;105.25
105.5;105.25;102.5;102.75;105.5
104.44;105.5;105.25;102.62;104.44
101.94;104.44;105.5;102.88;101.94
102.12;101.94;104.44;102.5;102.12
99;102.12;101.94;105.25;99
98.94;99;102.12;105.5;98.94
98.12;98.94;99;104.44;98.12
96.12;98.12;98.94;101.94;96.12
97.5;96.12;98.12;102.12;97.5
99.12;97.5;96.12;99;99.12
100.25;99.12;97.5;98.94;100.25
99.62;100.25;99.12;98.12;99.62
101.25;99.62;100.25;96.12;101.25
100.88;101.25;99.62;97.5;100.88
101.56;100.88;101.25;99.12;101.56
102.88;101.56;100.88;100.25;102.88
102.06;102.88;101.56;99.62;102.06
101.38;102.06;102.88;101.25;101.38
103.5;101.38;102.06;100.88;103.5
106;103.5;101.38;101.56;106
105.06;106;103.5;102.88;105.06
104.38;105.06;106;102.06;104.38
103.25;104.38;105.06;101.38;103.25
103.88;103.25;104.38;103.5;103.88
104.44;103.88;103.25;106;104.44
105.81;104.44;103.88;105.06;105.81
104.69;105.81;104.44;104.38;104.69
106;104.69;105.81;103.25;106
104.69;106;104.69;103.88;104.69
104.5;104.69;106;104.44;104.5
106.38;104.5;104.69;105.81;106.38
104.19;106.38;104.5;104.69;104.19
106.25;104.19;106.38;106;106.25
109.75;106.25;104.19;104.69;109.75
107.81;109.75;106.25;104.5;107.81
107.75;107.81;109.75;106.38;107.75
111.19;107.75;107.81;104.19;111.19
118;111.19;107.75;106.25;118
114.75;118;111.19;109.75;114.75
117.5;114.75;118;107.81;117.5
117.38;117.5;114.75;107.75;117.38
115.31;117.38;117.5;111.19;115.31
115.69;115.31;117.38;118;115.69
115.56;115.69;115.31;114.75;115.56
115.88;115.56;115.69;117.5;115.88
116.88;115.88;115.56;117.38;116.88
116.62;116.88;115.88;115.31;116.62
117.81;116.62;116.88;115.69;117.81
117.25;117.81;116.62;115.56;117.25
117.12;117.25;117.81;115.88;117.12
120;117.12;117.25;116.88;120
119.31;120;117.12;116.62;119.31
119.62;119.31;120;117.81;119.62
121.88;119.62;119.31;117.25;121.88
125.81;121.88;119.62;117.12;125.81
124.94;125.81;121.88;120;124.94
124.62;124.94;125.81;119.31;124.62
125;124.62;124.94;119.62;125
123.5;125;124.62;121.88;123.5
123.62;123.5;125;125.81;123.62
121.94;123.62;123.5;124.94;121.94
121;121.94;123.62;124.62;121
120.25;121;121.94;125;120.25
120.06;120.25;121;123.5;120.06
117.5;120.06;120.25;123.62;117.5
117.19;117.5;120.06;121.94;117.19
115.56;117.19;117.5;121;115.56
113.88;115.56;117.19;120.25;113.88
116.06;113.88;115.56;120.06;116.06
118.88;116.06;113.88;117.5;118.88
118.81;118.88;116.06;117.19;118.81
119.25;118.81;118.88;115.56;119.25
117.25;119.25;118.81;113.88;117.25
116;117.25;119.25;116.06;116
116.25;116;117.25;118.88;116.25
112.25;116.25;116;118.81;112.25
110;112.25;116.25;119.25;110
111;110;112.25;117.25;111
108.81;111;110;116;108.81
106.12;108.81;111;116.25;106.12
108.12;106.12;108.81;112.25;108.12
111.75;108.12;106.12;110;111.75
112;111.75;108.12;111;112
112.44;112;111.75;108.81;112.44
113;112.44;112;106.12;113
114.12;113;112.44;108.12;114.12
114.81;114.12;113;111.75;114.81
116.75;114.81;114.12;112;116.75
115.19;116.75;114.81;112.44;115.19
113.69;115.19;116.75;113;113.69
113.88;113.69;115.19;114.12;113.88
115;113.88;113.69;114.81;115
117.06;115;113.88;116.75;117.06
118.5;117.06;115;115.19;118.5
119.38;118.5;117.06;113.69;119.38
119.62;119.38;118.5;113.88;119.62
117;119.62;119.38;115;117
118.38;117;119.62;117.06;118.38
120.19;118.38;117;118.5;120.19
122;120.19;118.38;119.38;122
128.12;122;120.19;119.62;128.12
127.44;128.12;122;117;127.44
123.88;127.44;128.12;118.38;123.88
124.25;123.88;127.44;120.19;124.25
125.5;124.25;123.88;122;125.5
125.44;125.5;124.25;128.12;125.44
127.88;125.44;125.5;127.44;127.88
133.38;127.88;125.44;123.88;133.38
132.5;133.38;127.88;124.25;132.5
132.75;132.5;133.38;125.5;132.75
126.81;132.75;132.5;125.44;126.81
128.75;126.81;132.75;127.88;128.75
129.75;128.75;126.81;133.38;129.75
129.12;129.75;128.75;132.5;129.12
129.88;129.12;129.75;132.75;129.88
128.5;129.88;129.12;126.81;128.5
128;128.5;129.88;128.75;128
126.19;128;128.5;129.75;126.19
125.38;126.19;128;129.12;125.38
125.12;125.38;126.19;129.88;125.12
128.88;125.12;125.38;128.5;128.88
129.94;128.88;125.12;128;129.94
128.06;129.94;128.88;126.19;128.06
127.88;128.06;129.94;125.38;127.88
128.56;127.88;128.06;125.12;128.56
128.44;128.56;127.88;128.88;128.44
130.88;128.44;128.56;129.94;130.88
125.25;130.88;128.44;128.06;125.25
122.56;125.25;130.88;127.88;122.56
112.62;122.56;125.25;128.56;112.62
117.94;112.62;122.56;128.44;117.94
120.5;117.94;112.62;130.88;120.5
121.75;120.5;117.94;125.25;121.75
119.38;121.75;120.5;122.56;119.38
125.94;119.38;121.75;112.62;125.94
123.5;125.94;119.38;117.94;123.5
122.5;123.5;125.94;120.5;122.5
126.56;122.5;123.5;121.75;126.56
129.12;126.56;122.5;119.38;129.12
130;129.12;126.56;125.94;130
130.5;130;129.12;123.5;130.5
126.75;130.5;130;122.5;126.75
124.69;126.75;130.5;126.56;124.69
128.19;124.69;126.75;129.12;128.19
127.75;128.19;124.69;130;127.75
132.06;127.75;128.19;130.5;132.06
130.56;132.06;127.75;126.75;130.56
133.5;130.56;132.06;124.69;133.5
133.62;133.5;130.56;128.19;133.62
131.44;133.62;133.5;127.75;131.44
128.5;131.44;133.62;132.06;128.5
125.38;128.5;131.44;130.56;125.38
124.81;125.38;128.5;133.5;124.81
120.25;124.81;125.38;133.62;120.25
119.25;120.25;124.81;131.44;119.25
120.75;119.25;120.25;128.5;120.75
123.5;120.75;119.25;125.38;123.5
127.31;123.5;120.75;124.81;127.31
130.88;127.31;123.5;120.25;130.88
128.19;130.88;127.31;119.25;128.19
130.5;128.19;130.88;120.75;130.5
136.5;130.5;128.19;123.5;136.5
135.94;136.5;130.5;127.31;135.94
139.38;135.94;136.5;130.88;139.38
137.88;139.38;135.94;128.19;137.88
142.69;137.88;139.38;130.5;142.69
141.81;142.69;137.88;136.5;141.81
141.56;141.81;142.69;135.94;141.56
143.06;141.56;141.81;139.38;143.06
144.38;143.06;141.56;137.88;144.38
146.19;144.38;143.06;142.69;146.19
148.75;146.19;144.38;141.81;148.75
148.5;148.75;146.19;141.56;148.5
148.38;148.5;148.75;143.06;148.38
147.38;148.38;148.5;144.38;147.38
147.88;147.38;148.38;146.19;147.88
149;147.88;147.38;148.75;149
149.94;149;147.88;148.5;149.94
151.38;149.94;149;148.38;151.38
156;151.38;149.94;147.38;156
157.12;156;151.38;147.88;157.12
157.88;157.12;156;149;157.88
157.44;157.88;157.12;149.94;157.44
159.38;157.44;157.88;151.38;159.38
158;159.38;157.44;156;158
159;158;159.38;157.12;159
158.56;159;158;157.88;158.56
160.12;158.56;159;157.44;160.12
166.56;160.12;158.56;159.38;166.56
165.25;166.56;160.12;158;165.25
166.75;165.25;166.56;159;166.75
170;166.75;165.25;158.56;170
165.12;170;166.75;160.12;165.12
169.88;165.12;170;166.56;169.88
167.44;169.88;165.12;165.25;167.44
163.5;167.44;169.88;166.75;163.5
164.25;163.5;167.44;170;164.25
167.19;164.25;163.5;165.12;167.19
168.19;167.19;164.25;169.88;168.19
169.44;168.19;167.19;167.44;169.44
165;169.44;168.19;163.5;165
168;165;169.44;164.25;168
162.88;168;165;167.19;162.88
165;162.88;168;168.19;165
164.38;165;162.88;169.44;164.38
166.06;164.38;165;165;166.06
171.56;166.06;164.38;168;171.56
176.38;171.56;166.06;162.88;176.38
182.25;176.38;171.56;165;182.25
185;182.25;176.38;164.38;185
187.94;185;182.25;166.06;187.94
189.25;187.94;185;171.56;189.25
187.12;189.25;187.94;176.38;187.12
186.75;187.12;189.25;182.25;186.75
184.38;186.75;187.12;185;184.38
183;184.38;186.75;187.94;183
189.62;183;184.38;189.25;189.62
188.75;189.62;183;187.12;188.75
190.19;188.75;189.62;186.75;190.19
187.56;190.19;188.75;184.38;187.56
189.25;187.56;190.19;183;189.25
185.06;189.25;187.56;189.62;185.06
185.5;185.06;189.25;188.75;185.5
180.62;185.5;185.06;190.19;180.62
184.94;180.62;185.5;187.56;184.94
192.25;184.94;180.62;189.25;192.25
194.5;192.25;184.94;185.06;194.5
197;194.5;192.25;185.5;197
179.75;197;194.5;180.62;179.75
182;179.75;197;184.94;182
185.62;182;179.75;192.25;185.62
178.31;185.62;182;194.5;178.31
178.69;178.31;185.62;197;178.69
183.25;178.69;178.31;179.75;183.25
179.75;183.25;178.69;182;179.75
176.75;179.75;183.25;185.62;176.75
175.25;176.75;179.75;178.31;175.25
169.56;175.25;176.75;178.69;169.56
166;169.56;175.25;183.25;166
167;166;169.56;179.75;167
162.75;167;166;176.75;162.75
168.88;162.75;167;175.25;168.88
178.5;168.88;162.75;169.56;178.5
172.75;178.5;168.88;166;172.75
172.5;172.75;178.5;167;172.5
170.5;172.5;172.75;162.75;170.5
174.25;170.5;172.5;168.88;174.25
171.62;174.25;170.5;178.5;171.62
177.94;171.62;174.25;172.75;177.94
176.94;177.94;171.62;172.5;176.94
173.75;176.94;177.94;170.5;173.75
173.62;173.75;176.94;174.25;173.62
169.75;173.62;173.75;171.62;169.75
168.38;169.75;173.62;177.94;168.38
167.75;168.38;169.75;176.94;167.75
166.75;167.75;168.38;173.75;166.75
171;166.75;167.75;173.62;171
178.38;171;166.75;169.75;178.38
178.88;178.38;171;168.38;178.88
182.19;178.88;178.38;167.75;182.19
181.5;182.19;178.88;166.75;181.5
182.88;181.5;182.19;171;182.88
178;182.88;181.5;178.38;178
182;178;182.88;178.88;182
181;182;178;182.19;181
178.06;181;182;181.5;178.06
177.62;178.06;181;182.88;177.62
168.56;177.62;178.06;178;168.56
167;168.56;177.62;182;167
165.38;167;168.56;181;165.38
169.5;165.38;167;178.06;169.5
171.31;169.5;165.38;177.62;171.31
172.38;171.31;169.5;168.56;172.38
177.88;172.38;171.31;167;177.88
178.56;177.88;172.38;165.38;178.56
177.25;178.56;177.88;169.5;177.25
177;177.25;178.56;171.31;177
183.94;177;177.25;172.38;183.94
183;183.94;177;177.88;183
186.5;183;183.94;178.56;186.5
187;186.5;183;177.25;187
186.31;187;186.5;177;186.31
183.44;186.31;187;183.94;183.44
180;183.44;186.31;183;180
179.38;180;183.44;186.5;179.38
177.75;179.38;180;187;177.75
170.38;177.75;179.38;186.31;170.38
166.75;170.38;177.75;183.44;166.75
169.75;166.75;170.38;180;169.75
171.88;169.75;166.75;179.38;171.88
194.5;171.88;169.75;177.75;194.5
199.75;194.5;171.88;170.38;199.75
209.88;199.75;194.5;166.75;209.88
212;209.88;199.75;169.75;212
205;212;209.88;171.88;205
204.81;205;212;194.5;204.81
209.19;204.81;205;199.75;209.19
212.25;209.19;204.81;209.88;212.25
212;212.25;209.19;212;212
212.12;212;212.25;205;212.12
209.25;212.12;212;204.81;209.25
217.25;209.25;212.12;209.19;217.25
218.62;217.25;209.25;212.25;218.62
221;218.62;217.25;212;221
225.5;221;218.62;212.12;225.5
246;225.5;221;209.25;246
239.25;246;225.5;217.25;239.25
237.5;239.25;246;218.62;237.5
238.5;237.5;239.25;221;238.5
235.88;238.5;237.5;225.5;235.88
232.88;235.88;238.5;246;232.88
230.38;232.88;235.88;239.25;230.38
223.75;230.38;232.88;237.5;223.75
221.19;223.75;230.38;238.5;221.19
236.25;221.19;223.75;235.88;236.25
116;236.25;221.19;232.88;116
116;116;236.25;230.38;116
112;116;116;223.75;112
113.75;112;116;221.19;113.75
112.94;113.75;112;236.25;112.94
116;112.94;113.75;116;116
120.5;116;112.94;116;120.5
116.62;120.5;116;112;116.62
117;116.62;120.5;113.75;117
115.25;117;116.62;112.94;115.25
114.31;115.25;117;116;114.31
115.5;114.31;115.25;120.5;115.5
115.88;115.5;114.31;116.62;115.88
120.69;115.88;115.5;117;120.69
120.19;120.69;115.88;115.25;120.19
120.75;120.19;120.69;114.31;120.75
124.75;120.75;120.19;115.5;124.75
123.38;124.75;120.75;115.88;123.38
122.94;123.38;124.75;120.69;122.94
122.56;122.94;123.38;120.19;122.56
123.12;122.56;122.94;120.75;123.12
122.56;123.12;122.56;124.75;122.56
124.62;122.56;123.12;123.38;124.62
129.25;124.62;122.56;122.94;129.25
131;129.25;124.62;122.56;131
132.25;131;129.25;123.12;132.25
131;132.25;131;122.56;131
132.81;131;132.25;124.62;132.81
134;132.81;131;129.25;134
137.38;134;132.81;131;137.38
137.81;137.38;134;132.25;137.81
137.88;137.81;137.38;131;137.88
137.25;137.88;137.81;132.81;137.25
136.31;137.25;137.88;134;136.31
136.25;136.31;137.25;137.38;136.25
134.62;136.25;136.31;137.81;134.62
128.25;134.62;136.25;137.88;128.25
129;128.25;134.62;137.25;129
123.88;129;128.25;136.31;123.88
124.81;123.88;129;136.25;124.81
123;124.81;123.88;134.62;123
126.25;123;124.81;128.25;126.25
128.38;126.25;123;129;128.38
125.38;128.38;126.25;123.88;125.38
125.69;125.38;128.38;124.81;125.69
122.25;125.69;125.38;123;122.25
119.38;122.25;125.69;126.25;119.38
118.5;119.38;122.25;128.38;118.5
123.19;118.5;119.38;125.38;123.19
123.5;123.19;118.5;125.69;123.5
122.19;123.5;123.19;122.25;122.19
119.31;122.19;123.5;119.38;119.31
123.31;119.31;122.19;118.5;123.31
121.12;123.31;119.31;123.19;121.12
123.38;121.12;123.31;123.5;123.38
127.38;123.38;121.12;122.19;127.38
128.5;127.38;123.38;119.31;128.5
123.88;128.5;127.38;123.31;123.88
122.94;123.88;128.5;121.12;122.94
121.75;122.94;123.88;123.38;121.75
124.44;121.75;122.94;127.38;124.44
122;124.44;121.75;128.5;122
122.38;122;124.44;123.88;122.38
122.94;122.38;122;122.94;122.94
124;122.94;122.38;121.75;124
123.19;124;122.94;124.44;123.19
124.56;123.19;124;122;124.56
127.25;124.56;123.19;122.38;127.25
125.88;127.25;124.56;122.94;125.88
128.86;125.88;127.25;124;128.86
132;128.86;125.88;123.19;132
130.75;132;128.86;124.56;130.75
134.75;130.75;132;127.25;134.75
135;134.75;130.75;125.88;135
132.38;135;134.75;128.86;132.38
133.31;132.38;135;132;133.31
131.94;133.31;132.38;130.75;131.94
130;131.94;133.31;134.75;130
125.38;130;131.94;135;125.38
130.12;125.38;130;132.38;130.12
127.12;130.12;125.38;133.31;127.12
125.19;127.12;130.12;131.94;125.19
122;125.19;127.12;130;122
125;122;125.19;125.38;125
123;125;122;130.12;123
123.5;123;125;127.12;123.5
120.06;123.5;123;125.19;120.06
121;120.06;123.5;122;121
117.75;121;120.06;125;117.75
119.88;117.75;121;123;119.88
122;119.88;117.75;123.5;122
119.19;122;119.88;120.06;119.19
116.38;119.19;122;121;116.38
113.5;116.38;119.19;117.75;113.5
114.25;113.5;116.38;119.88;114.25
110;114.25;113.5;122;110
105.06;110;114.25;119.19;105.06
107;105.06;110;116.38;107
107.88;107;105.06;113.5;107.88
107;107.88;107;114.25;107
107.12;107;107.88;110;107.12
107;107.12;107;105.06;107
91;107;107.12;107;91
93.94;91;107;107.88;93.94
93.88;93.94;91;107;93.88
95.5;93.88;93.94;107.12;95.5
93;95.5;93.88;107;93
94.94;93;95.5;91;94.94
98.25;94.94;93;93.94;98.25
96.75;98.25;94.94;93.88;96.75
94.81;96.75;98.25;95.5;94.81
94.38;94.81;96.75;93;94.38
91.56;94.38;94.81;94.94;91.56
90.25;91.56;94.38;98.25;90.25
93.94;90.25;91.56;96.75;93.94
93.62;93.94;90.25;94.81;93.62
97;93.62;93.94;94.38;97
95;97;93.62;91.56;95
95.88;95;97;90.25;95.88
94.06;95.88;95;93.94;94.06
94.62;94.06;95.88;93.62;94.62
93.75;94.62;94.06;97;93.75
98;93.75;94.62;95;98
103.94;98;93.75;95.88;103.94
107.88;103.94;98;94.06;107.88
106.06;107.88;103.94;94.62;106.06
104.5;106.06;107.88;93.75;104.5
105;104.5;106.06;98;105
104.19;105;104.5;103.94;104.19
103.06;104.19;105;107.88;103.06
103.42;103.06;104.19;106.06;103.42
105.27;103.42;103.06;104.5;105.27
111.88;105.27;103.42;105;111.88
116;111.88;105.27;104.19;116
116.62;116;111.88;103.06;116.62
118.28;116.62;116;103.42;118.28
113.38;118.28;116.62;105.27;113.38
109;113.38;118.28;111.88;109
109.7;109;113.38;116;109.7
109.25;109.7;109;116.62;109.25
107;109.25;109.7;118.28;107
109.19;107;109.25;113.38;109.19
110;109.19;107;109;110
109.2;110;109.19;109.7;109.2
110.12;109.2;110;109.25;110.12
108;110.12;109.2;107;108
108.62;108;110.12;109.19;108.62
109.75;108.62;108;110;109.75
109.81;109.75;108.62;109.2;109.81
109;109.81;109.75;110.12;109
108.75;109;109.81;108;108.75
107.88;108.75;109;108.62;107.88
116;107.88;108.75;109.75;116
112.06;116;107.88;109.81;112.06
116;112.06;116;109;116
114;116;112.06;108.75;114
113.5;114;116;107.88;113.5
